scenario,shortfall_hours,reliability
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,24.6,0.9985029940119761
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
6p Solar+Fission,0.0,1.0
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12865.80000000012,0.21706586826346574
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,13111.800000000123,0.20209580838322605
100p Solar-only,12964.20000000012,0.2110778443113699
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12939.60000000012,0.21257485029939382
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13480.800000000128,0.17964071856286645
100p Solar-only,12964.20000000012,0.2110778443113699
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13111.800000000123,0.20209580838322605
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12915.00000000012,0.21407185628741776
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13603.80000000013,0.17215568862274655
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,13210.200000000124,0.19610778443113008
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13087.200000000123,0.20359281437124999
100p Solar-only,13111.800000000123,0.20209580838322605
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13062.600000000122,0.20508982035927392
100p Solar-only,13161.000000000124,0.19910179640717807
100p Solar-only,13136.400000000123,0.200598802395202
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13505.400000000129,0.1781437125748424
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12964.20000000012,0.2110778443113699
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13136.400000000123,0.200598802395202
100p Solar-only,13161.000000000124,0.19910179640717807
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12915.00000000012,0.21407185628741776
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13480.800000000128,0.17964071856286645
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13161.000000000124,0.19910179640717807
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12915.00000000012,0.21407185628741776
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13308.600000000126,0.19011976047903423
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13013.400000000122,0.2080838323353219
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13333.200000000126,0.1886227544910103
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12915.00000000012,0.21407185628741776
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13579.20000000013,0.17365269461077049
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13333.200000000126,0.1886227544910103
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13382.400000000127,0.1856287425149623
100p Solar-only,12865.80000000012,0.21706586826346574
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,13087.200000000123,0.20359281437124999
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13013.400000000122,0.2080838323353219
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13234.800000000125,0.19461077844310615
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12939.60000000012,0.21257485029939382
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12890.40000000012,0.2155688622754418
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13407.000000000127,0.18413173652693837
100p Solar-only,12865.80000000012,0.21706586826346574
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13726.800000000132,0.16467065868262665
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13259.400000000125,0.1931137724550822
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13087.200000000123,0.20359281437124999
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13308.600000000126,0.19011976047903423
100p Solar-only,12964.20000000012,0.2110778443113699
100p Solar-only,12964.20000000012,0.2110778443113699
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12939.60000000012,0.21257485029939382
100p Solar-only,12915.00000000012,0.21407185628741776
100p Solar-only,13948.200000000135,0.1511976047904109
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,13161.000000000124,0.19910179640717807
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,13087.200000000123,0.20359281437124999
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13505.400000000129,0.1781437125748424
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13407.000000000127,0.18413173652693837
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13038.000000000122,0.20658682634729797
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13456.200000000128,0.1811377245508904
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12915.00000000012,0.21407185628741776
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13530.00000000013,0.17664670658681847
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13038.000000000122,0.20658682634729797
100p Solar-only,12865.80000000012,0.21706586826346574
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13825.200000000134,0.1586826347305308
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13062.600000000122,0.20508982035927392
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13062.600000000122,0.20508982035927392
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13111.800000000123,0.20209580838322605
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,13210.200000000124,0.19610778443113008
100p Solar-only,13480.800000000128,0.17964071856286645
100p Solar-only,13087.200000000123,0.20359281437124999
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12939.60000000012,0.21257485029939382
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13038.000000000122,0.20658682634729797
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13038.000000000122,0.20658682634729797
100p Solar-only,13013.400000000122,0.2080838323353219
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13480.800000000128,0.17964071856286645
100p Solar-only,12841.200000000119,0.21856287425148968
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12865.80000000012,0.21706586826346574
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12988.800000000121,0.20958083832334584
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13185.600000000124,0.19760479041915413
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,12816.600000000119,0.22005988023951373
100p Solar-only,13038.000000000122,0.20658682634729797
